date,temp_max,temp_min,temp_mean,precipitation,snowfall,wind_max,city
2024-06-28,73.4,63.2,68.7,0.559,0,13.8,Chicago
2024-06-29,88.1,70.6,78.7,0.169,0,15.5,Chicago
2024-06-30,72.1,58.8,62.9,0,0,19.2,Chicago
2024-07-01,69.7,56.6,63.6,0,0,9.9,Chicago
2024-07-02,83.9,62.2,72,0.008,0,18.6,Chicago
2024-07-03,87.9,70.2,78.6,0.524,0,16.8,Chicago
2024-07-04,78.4,69.3,74,0.035,0,8.9,Chicago
2024-07-05,81.1,67.2,73.7,0.047,0,17.5,Chicago
2024-07-06,76.6,61.9,70,0.008,0,8.7,Chicago
2024-07-07,86.5,64.4,73.2,0.413,0,16.2,Chicago
2024-07-08,87.4,69.8,77.2,0.028,0,12.8,Chicago
2024-07-09,76.2,68.7,72.1,0.441,0,8.8,Chicago
2024-07-10,74.9,66.6,70.4,0.803,0,17.1,Chicago
2024-07-11,72.8,65.5,69.3,0,0,10.2,Chicago
2024-07-12,78.3,64.7,71.4,0,0,8.9,Chicago
2024-07-13,87.7,66.1,76.4,0.102,0,10.8,Chicago
2024-07-14,89.3,72.2,78.3,0.961,0,15.3,Chicago
2024-07-15,90.9,71.5,78.9,1.295,0,20.3,Chicago
2024-07-16,86.7,72.4,76.9,0.941,0,24.2,Chicago
2024-07-17,79.2,67.3,72.1,0.02,0,12.8,Chicago
2024-07-18,69.3,62.5,66.4,0.004,0,16.8,Chicago
2024-07-19,75,56.8,67.5,0,0,13.4,Chicago
2024-07-20,76.3,60.5,69.8,0,0,9.7,Chicago
2024-07-21,79.1,62.5,71,0,0,10.8,Chicago
2024-07-22,75.4,66,71.3,0.02,0,10.6,Chicago
2024-07-23,85.3,64.5,73.6,0.091,0,14.8,Chicago
2024-07-24,71.9,67.3,69.5,0.028,0,11.5,Chicago
2024-07-25,72.1,64.7,68.5,0,0,10.8,Chicago
2024-07-26,77.4,61.2,69.8,0,0,9,Chicago
2024-07-27,82.3,62.7,73.2,0,0,12.1,Chicago
2024-07-28,83,68.3,74.5,0.409,0,12.6,Chicago
2024-07-29,81.1,69.6,74.6,0.461,0,20.4,Chicago
2024-07-30,84.9,68.4,77.3,0,0,8.3,Chicago
2024-07-31,89.2,71.4,79.3,0.114,0,13.9,Chicago
2024-08-01,85.6,73.1,77.8,0.346,0,9.2,Chicago
2024-08-02,77.9,71.2,74.2,0.091,0,16.3,Chicago
2024-08-03,82.8,69.3,75.6,0,0,10.2,Chicago
2024-08-04,87.6,67.6,77.8,0,0,8.4,Chicago
2024-08-05,85.2,70.9,76.2,0.181,0,17,Chicago
2024-08-06,77.4,67.4,70,0.031,0,25.6,Chicago
2024-08-07,74.9,64,69.3,0,0,15.5,Chicago
2024-08-08,82.6,62.6,73.8,0,0,8.9,Chicago
2024-08-09,76.6,62.2,69.6,0,0,16.2,Chicago
2024-08-10,78.4,57.7,67.5,0,0,16,Chicago
2024-08-11,81.2,61.1,70.2,0,0,13.3,Chicago
2024-08-12,80.5,58.9,70.7,0,0,11.5,Chicago
2024-08-13,81.3,62.2,72.8,0,0,7,Chicago
2024-08-14,81.4,65.7,74.3,0,0,11.3,Chicago
2024-08-15,73.7,67.9,71.2,0.543,0,16.5,Chicago
2024-08-16,85.6,67,75.3,0.528,0,14.5,Chicago
2024-08-17,79,68.1,71.9,0.799,0,11,Chicago
2024-08-18,72.6,66.3,69.2,0.028,0,19.5,Chicago
2024-08-19,70.3,62.6,66.5,0,0,17.5,Chicago
2024-08-20,68.2,60.7,64.6,0,0,15.6,Chicago
2024-08-21,70.8,56.3,64.3,0,0,8.9,Chicago
2024-08-22,76.4,51.9,65.5,0,0,7.6,Chicago
2024-08-23,81,57,69.1,0,0,9.5,Chicago
2024-08-24,84.1,60.9,72.9,0.004,0,10.7,Chicago
2024-08-25,92.1,71.9,81.6,0,0,15,Chicago
2024-08-26,96.3,77.1,85.1,0.008,0,14.2,Chicago
2024-08-27,97.2,77.3,86,0.012,0,15.6,Chicago
2024-08-28,85.9,73,77.1,0.02,0,11.6,Chicago
2024-08-29,79.9,69.3,74.2,0,0,10.5,Chicago
2024-08-30,88.8,72.8,78.1,0.169,0,13,Chicago
2024-08-31,82.5,64.8,74.3,0,0,9.2,Chicago
2024-09-01,72.5,63.2,68.2,0,0,21.5,Chicago
2024-09-02,71.1,59.5,65.7,0,0,9.2,Chicago
2024-09-03,73.2,56.5,65.8,0,0,8.7,Chicago
2024-09-04,79.4,57.8,69.3,0,0,9.7,Chicago
2024-09-05,88.7,65.8,75.6,0.39,0,13.9,Chicago
2024-09-06,69.3,60.4,65.6,0.035,0,20.6,Chicago
2024-09-07,61.2,51.3,56.7,0.028,0,17.9,Chicago
2024-09-08,73.7,48.8,60.7,0,0,11.3,Chicago
2024-09-09,81.4,57.5,68.2,0,0,15,Chicago
2024-09-10,82.8,55.8,69.5,0,0,10.6,Chicago
2024-09-11,85,59.4,71.9,0,0,8.9,Chicago
2024-09-12,81.8,62.2,72.4,0,0,12.8,Chicago
2024-09-13,80,66.2,73.2,0,0,13.9,Chicago
2024-09-14,82.8,67.2,74.9,0,0,12.4,Chicago
2024-09-15,84.6,67.2,75.4,0,0,11.6,Chicago
2024-09-16,84.1,65.1,74.3,0,0,9.4,Chicago
2024-09-17,78.3,62.2,70.8,0,0,9.4,Chicago
2024-09-18,80.6,60.5,70.7,0,0,13.6,Chicago
2024-09-19,86.5,61.2,73.5,0,0,11.4,Chicago
2024-09-20,88.7,69.3,76.4,0.201,0,13.2,Chicago
2024-09-21,87,64.8,75.1,0,0,10,Chicago
2024-09-22,75.1,66.5,70.8,0.929,0,17.7,Chicago
2024-09-23,66.1,61.1,63,0.016,0,18.1,Chicago
2024-09-24,67.2,62.2,64.2,0.906,0,13.3,Chicago
2024-09-25,71.8,57.5,64.1,0,0,10.7,Chicago
2024-09-26,71,55.9,63.9,0,0,11.5,Chicago
2024-09-27,67.2,64.5,65.7,0,0,24.7,Chicago
2024-09-28,66.2,62.5,64.1,0.13,0,22.6,Chicago
2024-09-29,68.8,63.8,65.9,0.004,0,17.5,Chicago
2024-09-30,72.7,62.6,67.7,0,0,10.3,Chicago
2024-10-01,66.5,57.2,63.7,0.004,0,19.5,Chicago
2024-10-02,68.3,48.7,59.1,0,0,11.5,Chicago
2024-10-03,73.7,51.9,61.9,0,0,11.6,Chicago
2024-10-04,67.8,59.1,63.5,0.047,0,16.3,Chicago
2024-10-05,79.2,58.5,67.3,0,0,20.9,Chicago
2024-10-06,73.4,58.8,68.3,0,0,21.4,Chicago
2024-10-07,66,50.4,57.5,0,0,11.1,Chicago
2024-10-08,72.2,48.8,59.6,0,0,11.9,Chicago
2024-10-09,65.4,48.7,58.1,0,0,11.3,Chicago
2024-10-10,67.1,53.3,60.5,0,0,10.4,Chicago
2024-10-11,82.7,52.8,66.3,0,0,16.5,Chicago
2024-10-12,69.4,57.6,61.4,0.362,0,17.7,Chicago
2024-10-13,65.2,51.6,58.4,0.378,0,23.2,Chicago
2024-10-14,53.5,45.5,49.2,0.106,0,23.2,Chicago
2024-10-15,48.7,42,45.9,0.209,0.083,24.4,Chicago
2024-10-16,53.7,38.4,46.1,0,0,15,Chicago
2024-10-17,61.4,37.2,48.2,0,0,10.9,Chicago
2024-10-18,65.1,42.5,52.7,0,0,12.8,Chicago
2024-10-19,68.5,42.5,54.6,0,0,10.3,Chicago
2024-10-20,75.3,50.2,60.6,0,0,13.2,Chicago
2024-10-21,77.8,52.9,63.9,0,0,12.7,Chicago
2024-10-22,72.9,53.1,62.9,0.008,0,17.7,Chicago
2024-10-23,66.3,48.2,58.7,0,0,14.8,Chicago
2024-10-24,62.6,39.7,51.3,0,0,12.4,Chicago
2024-10-25,65,49.5,55.5,0.839,0,12.8,Chicago
2024-10-26,53.9,44.5,48.7,0,0,12.3,Chicago
2024-10-27,56.5,37,46.4,0,0,7,Chicago
2024-10-28,64,42.7,52.4,0,0,16.4,Chicago
2024-10-29,77.9,62.2,70.4,0,0,21.5,Chicago
2024-10-30,76.6,66.2,70.6,0,0,21.9,Chicago
2024-10-31,69.7,44.6,61.7,0.165,0,24.5,Chicago
2024-11-01,50.6,39.4,44.6,0,0,17.7,Chicago
2024-11-02,54.5,39,46.4,0,0,11.3,Chicago
2024-11-03,62.3,47.3,54,0.043,0,19.4,Chicago
2024-11-04,69.1,61.3,64.5,0.295,0,21.8,Chicago
2024-11-05,68.1,60.4,64.3,1.335,0,23.7,Chicago
2024-11-06,59.2,51.2,54,0,0,10.3,Chicago
2024-11-07,56,42.8,48.7,0,0,9.8,Chicago
2024-11-08,58.7,42.7,49.6,0,0,12.9,Chicago
2024-11-09,54.3,46.4,50.4,0.024,0,13.8,Chicago
2024-11-10,61.4,50,54,0.15,0,24.2,Chicago
2024-11-11,56,44.2,49.5,0,0,19.2,Chicago
2024-11-12,47,44.2,45.9,0,0,17.6,Chicago
2024-11-13,50.3,40.9,45,0.248,0,11.2,Chicago
2024-11-14,55.7,49.1,51.4,0.539,0,12,Chicago
2024-11-15,52.5,45.1,48.9,0.008,0,6.4,Chicago
2024-11-16,52.2,43.3,47.3,0,0,10.3,Chicago
2024-11-17,58.6,46,51.2,0.102,0,10,Chicago
2024-11-18,57.1,49.3,53,0.433,0,15.3,Chicago
2024-11-19,62.3,50.5,58.4,0.087,0,17.1,Chicago
2024-11-20,48.9,34.2,42.9,0.083,0.083,15.4,Chicago
2024-11-21,40.8,31.2,34.8,0.366,2.15,20.8,Chicago
2024-11-22,47,37,42.2,0.004,0,12.8,Chicago
2024-11-23,43.7,37.8,40.6,0,0,9.1,Chicago
2024-11-24,48.5,36,41.8,0,0,8.9,Chicago
2024-11-25,51.9,39.5,47.7,0.02,0,12.4,Chicago
2024-11-26,38.7,26.7,33,0,0,12.4,Chicago
2024-11-27,41.5,34.2,37.5,0,0,4.4,Chicago
2024-11-28,39.7,28.2,31.1,0.004,0,12,Chicago
2024-11-29,28.6,22.3,24.9,0,0,13.8,Chicago
2024-11-30,26.5,14.8,20.6,0,0,10.3,Chicago
2024-12-01,26.1,13.9,20,0,0,9.8,Chicago
2024-12-02,27,15.9,20.9,0,0,6.9,Chicago
2024-12-03,29.7,18.4,23.6,0,0,13.1,Chicago
2024-12-04,38.1,22.6,29.6,0.02,0.055,20.8,Chicago
2024-12-05,29.1,12,20.1,0,0,18.2,Chicago
2024-12-06,30.6,14.1,22.7,0,0,11,Chicago
2024-12-07,44.4,23.5,33.7,0,0,15.2,Chicago
2024-12-08,49.7,38.7,44.3,0,0,13.9,Chicago
2024-12-09,47.8,42.9,45.7,0.004,0,11.6,Chicago
2024-12-10,42.4,29.9,34.4,0,0,8.5,Chicago
2024-12-11,32.8,19,27.5,0.028,0.193,16.8,Chicago
2024-12-12,16.7,4.9,11.5,0,0,16.1,Chicago
2024-12-13,25.8,10,17.5,0,0,10,Chicago
2024-12-14,36.9,24.6,30.5,0.232,0,13.3,Chicago
2024-12-15,45.9,36.9,41.4,0.181,0,15,Chicago
2024-12-16,52.2,37.8,43.6,0.055,0,13.4,Chicago
2024-12-17,39.7,32.5,36.1,0,0,12.5,Chicago
2024-12-18,34.1,26.6,31.6,0.024,0.165,9.1,Chicago
2024-12-19,31.8,26.2,28.6,0.071,0.496,10,Chicago
2024-12-20,33.9,24.4,30.7,0.102,0.661,17.3,Chicago
2024-12-21,23.7,15.7,19.9,0,0,10.4,Chicago
2024-12-22,31.7,14.6,24,0,0,12.3,Chicago
2024-12-23,39.6,30.2,34.4,0.028,0.138,12.8,Chicago
2024-12-24,36.8,33.3,34.7,0,0,8.2,Chicago
2024-12-25,37,30.6,34.3,0,0,6.7,Chicago
2024-12-26,46.7,36.5,40.9,0.02,0,9.1,Chicago
2024-12-27,48.9,41.5,44.5,0.217,0,11.6,Chicago
2024-12-28,49.8,43.8,47.6,0.075,0,15,Chicago
2024-12-29,43.5,37,40.7,0.571,0,13,Chicago
2024-12-30,42.3,32.5,36.8,0,0,8.6,Chicago
2024-12-31,40.3,33.5,37.2,0.295,0,17,Chicago
2025-01-01,33.3,26.7,30.2,0.004,0.028,13.8,Chicago
2025-01-02,31.5,24.5,27.6,0.008,0.055,10.8,Chicago
2025-01-03,27.5,20.2,23.5,0,0,12.9,Chicago
2025-01-04,22.8,12.3,17.7,0,0,10.8,Chicago
2025-01-05,27.9,15.8,19.8,0.008,0.028,12,Chicago
2025-01-06,30.5,25.1,28.2,0.134,0.909,17.1,Chicago
2025-01-07,24.7,16.6,21.3,0,0,10.7,Chicago
2025-01-08,24.7,13.6,19.5,0,0,6.9,Chicago
2025-01-09,25.2,11,18.3,0,0,10.2,Chicago
2025-01-10,28.5,20.1,25.1,0.157,1.102,10.2,Chicago
2025-01-11,30.5,21.2,26,0,0,8.9,Chicago
2025-01-12,34.7,25.8,29.4,0.083,0.551,14.9,Chicago
2025-01-13,24.7,9.1,15.2,0,0,12.6,Chicago
2025-01-14,15.8,9,11.1,0.055,0.386,13.9,Chicago
2025-01-15,16.2,3.7,9.5,0,0,12.2,Chicago
2025-01-16,35.9,16.9,27.6,0.02,0.138,13,Chicago
2025-01-17,41.1,23.5,32.1,0,0,18.1,Chicago
2025-01-18,39.1,21.6,29.3,0,0,15.4,Chicago
2025-01-19,19.5,3.7,9.4,0,0,11.3,Chicago
2025-01-20,10.9,-1.2,4.7,0,0,14.4,Chicago
2025-01-21,5.5,-5.9,-1,0,0,11.6,Chicago
2025-01-22,23.1,-0.8,11.3,0.028,0.193,17.1,Chicago
2025-01-23,24.4,9.6,17.4,0.039,0.276,12,Chicago
2025-01-24,19.1,2.2,10.1,0,0,10.7,Chicago
2025-01-25,37.1,19.3,27,0,0,13.8,Chicago
2025-01-26,29.9,17.7,24,0,0,12.1,Chicago
2025-01-27,39.5,18.8,27.9,0,0,15.8,Chicago
2025-01-28,44.2,27.3,36.2,0,0,17.2,Chicago
2025-01-29,43.5,35.1,39,0,0,13.9,Chicago
2025-01-30,47.2,27.7,36.7,0.598,0,12.4,Chicago
2025-01-31,39.9,33.9,36.7,1.24,0,16.5,Chicago
2025-02-01,33.9,28.2,30.3,0,0,12.7,Chicago
2025-02-02,47.8,30.8,37.7,0.02,0.11,11.5,Chicago
2025-02-03,45,34.4,38.5,0,0,13.4,Chicago
2025-02-04,34.2,23.5,27.1,0,0,13,Chicago
2025-02-05,31.6,25.2,27.8,0.028,0.055,11.3,Chicago
2025-02-06,36.8,29.8,32.8,0.051,0.083,16.6,Chicago
2025-02-07,31.2,18,25,0,0,13.4,Chicago
2025-02-08,32.4,27.4,29.9,0.016,0.11,9.5,Chicago
2025-02-09,30.5,23.9,27.5,0,0,9.8,Chicago
2025-02-10,32.2,16.4,25,0,0,6.7,Chicago
2025-02-11,27.1,24,25.4,0.016,0.11,12,Chicago
2025-02-12,27.3,24.7,26,0.339,2.343,15,Chicago
2025-02-13,26.9,6.8,16.3,0.047,0.303,12.7,Chicago
2025-02-14,24.2,-0.7,11.5,0.185,1.295,11.9,Chicago
2025-02-15,31.7,25.2,29.6,0.008,0.055,12.2,Chicago
2025-02-16,29.7,13.4,24.3,0.031,0.22,15.3,Chicago
2025-02-17,11.2,0.8,4.3,0,0,12.6,Chicago
2025-02-18,6.3,-7.4,-0.2,0,0,10.5,Chicago
2025-02-19,11.6,2.8,6.5,0.004,0.028,8.7,Chicago
2025-02-20,18.1,2.8,10.7,0,0,9.2,Chicago
2025-02-21,23.7,9.4,16.4,0,0,8.2,Chicago
2025-02-22,30,14,22,0,0,10.4,Chicago
2025-02-23,40.9,22.3,30.8,0,0,9.1,Chicago
2025-02-24,52.6,36.9,43.5,0.008,0,15.2,Chicago
2025-02-25,51.1,35.4,42,0.087,0,7.7,Chicago
2025-02-26,46.5,34.4,38.5,0.051,0,10.1,Chicago
2025-02-27,47.6,34,40,0.043,0,15.4,Chicago
2025-02-28,55.8,33.4,43.2,0,0,18.2,Chicago
2025-03-01,37.2,23.6,26.9,0,0,14.6,Chicago
2025-03-02,33.2,17.9,26,0,0,4,Chicago
2025-03-03,45.9,28.9,36.8,0,0,11.6,Chicago
2025-03-04,52.1,41.4,45.6,0.402,0,15.4,Chicago
2025-03-05,51.3,30.4,43.4,0.484,0.358,16.1,Chicago
2025-03-06,39.5,27.5,32.4,0,0,15.8,Chicago
2025-03-07,35.3,32.3,33.5,0.154,0.717,7,Chicago
2025-03-08,48.5,29.3,37.4,0,0,11.3,Chicago
2025-03-09,55.7,32.8,43.7,0,0,10.4,Chicago
2025-03-10,63.8,38.8,50.7,0,0,13.7,Chicago
2025-03-11,55.3,33.3,43.3,0,0,15.2,Chicago
2025-03-12,43.8,34.1,38.6,0,0,9.7,Chicago
2025-03-13,49.3,33.5,40.9,0,0,9.3,Chicago
2025-03-14,73.9,47.3,59.7,0,0,17.1,Chicago
2025-03-15,67.4,45.8,60,0.394,0,20.4,Chicago
2025-03-16,44.1,30.6,35,0.543,1.709,10.2,Chicago
2025-03-17,50.4,25.8,37.2,0.008,0.028,14.7,Chicago
2025-03-18,67.3,45.2,54.5,0,0,14.6,Chicago
2025-03-19,58.6,37,44.1,0.555,0,14.8,Chicago
2025-03-20,40.9,32.6,35.8,0.232,1.406,19.6,Chicago
2025-03-21,56.2,30.1,42.5,0,0,16,Chicago
2025-03-22,46.4,33.5,37.6,0.016,0.055,12.6,Chicago
2025-03-23,48.4,34.9,40.6,0.291,0,17.9,Chicago
2025-03-24,47,33.6,39.8,0,0,16.9,Chicago
2025-03-25,44.3,32.4,37.4,0.024,0.028,6.7,Chicago
2025-03-26,43.5,30.6,37.4,0.063,0.386,6,Chicago
2025-03-27,55.3,39.4,46.6,0,0,7.8,Chicago
2025-03-28,75.6,44.4,58.9,0.264,0,17.9,Chicago
2025-03-29,68.5,54.3,63.5,0.028,0,18,Chicago
2025-03-30,71.5,48,60.5,0.213,0,14.8,Chicago
2025-03-31,45.8,35.2,39.6,0.035,0,12.2,Chicago
2025-04-01,43.2,33.1,37.1,0,0,15.8,Chicago
2025-04-02,69.3,41.3,51.8,0.791,0,17.9,Chicago
2025-04-03,63,43.2,50.6,0.035,0,14.3,Chicago
2025-04-04,45.2,39.9,42.8,0.087,0,10.4,Chicago
2025-04-05,51.2,40.7,43.9,0.244,0,12.5,Chicago
2025-04-06,43.1,37.1,40.3,0,0,10.7,Chicago
2025-04-07,42.4,31.8,36.5,0.028,0.083,17,Chicago
2025-04-08,38.5,27.8,33.4,0,0,11.3,Chicago
2025-04-09,45.9,32.3,38.1,0.087,0,11.6,Chicago
2025-04-10,41.9,35.9,38.3,0,0,10.8,Chicago
2025-04-11,46.3,36.2,41,0,0,8.9,Chicago
2025-04-12,54.1,33.3,44.5,0.012,0,8.7,Chicago
2025-04-13,61.9,45.7,53.8,0.028,0,13.2,Chicago
2025-04-14,64.4,52.6,57.7,0,0,16.9,Chicago
2025-04-15,51.2,39.9,46.8,0.047,0,17.5,Chicago
2025-04-16,45.6,36.5,41.3,0,0,9.8,Chicago
2025-04-17,68.3,39.7,52.7,0.024,0,15.3,Chicago
2025-04-18,80.7,56.6,67.9,0.028,0,16.7,Chicago
2025-04-19,66.9,44.2,52.1,0.031,0,13.5,Chicago
2025-04-20,57.7,46.1,51.4,0.063,0,16.4,Chicago
2025-04-21,61.1,49.7,56.2,0.484,0,19.6,Chicago
2025-04-22,69.2,42.7,55.1,0.272,0,7.7,Chicago
2025-04-23,69.5,54.2,60.3,0.276,0,7.5,Chicago
2025-04-24,64.6,45.9,56.2,0,0,8,Chicago
2025-04-25,55.2,46.5,49,0.004,0,16,Chicago
2025-04-26,48.7,43.1,45.8,0,0,15.6,Chicago
2025-04-27,61.6,39.7,51,0,0,8.6,Chicago
2025-04-28,81.8,51.4,66.5,0,0,17.6,Chicago
2025-04-29,75.9,50.6,68.5,0,0,17.5,Chicago
2025-04-30,58.4,45.3,52.3,0.008,0,8.3,Chicago
2025-05-01,70.5,51.3,60.7,0.705,0,14.1,Chicago
2025-05-02,58.4,45.1,50.3,0.035,0,7.5,Chicago
2025-05-03,47.8,43.7,45.5,0,0,13.7,Chicago
2025-05-04,50.1,43.4,45.5,0.224,0,14,Chicago
2025-05-05,56.8,45.3,50.1,0.059,0,10.5,Chicago
2025-05-06,72.4,47.1,58.7,0,0,9.7,Chicago
2025-05-07,64.7,46.4,54,0,0,10.7,Chicago
2025-05-08,53.4,44.4,48.5,0,0,13.8,Chicago
2025-05-09,58.8,42.3,50.3,0,0,7.6,Chicago
2025-05-10,71.5,49.5,54.3,0,0,12.6,Chicago
2025-05-11,64.5,45.2,54.8,0,0,9.4,Chicago
2025-05-12,71.2,53.5,62.8,0.039,0,8.6,Chicago
2025-05-13,72.5,55.3,63.5,0.004,0,8.3,Chicago
2025-05-14,69.8,53.5,59.7,0,0,6.7,Chicago
2025-05-15,90.1,57.4,72.1,0.126,0,13,Chicago
2025-05-16,85.1,64.1,75.1,0.024,0,20.9,Chicago
2025-05-17,68.8,54.4,61.4,0.004,0,17.1,Chicago
2025-05-18,60.5,46.8,54,0,0,8.2,Chicago
2025-05-19,52.4,43.7,47.2,0,0,13,Chicago
2025-05-20,56.8,48.7,52.9,0.862,0,17.5,Chicago
2025-05-21,53.8,49,50.8,0.161,0,8.9,Chicago
2025-05-22,52.7,48.1,49.9,0.043,0,9.8,Chicago
2025-05-23,57.4,44,49.9,0,0,9.4,Chicago
2025-05-24,57,45.3,51.8,0,0,7.6,Chicago
2025-05-25,58.7,50.5,53.6,0.016,0,6.4,Chicago
2025-05-26,60.1,47.6,53.3,0,0,7.7,Chicago
2025-05-27,61,51,55.8,0.004,0,9.1,Chicago
2025-05-28,59,50.9,54.8,0.386,0,7.1,Chicago
2025-05-29,68.5,49.9,58.7,0.008,0,5.8,Chicago
2025-05-30,78,53.2,65,0.106,0,12.7,Chicago
2025-05-31,64.7,49.8,54.4,0,0,10.4,Chicago
2025-06-01,61.4,47.2,55.1,0,0,7,Chicago
2025-06-02,85.6,51.1,68.4,0,0,10.5,Chicago
2025-06-03,89.2,67.9,78.7,0.012,0,20.2,Chicago
2025-06-04,74.8,55.6,62.2,1.276,0,13.6,Chicago
2025-06-05,64.5,51.3,57.1,0,0,8.3,Chicago
2025-06-06,68.1,55.3,60.8,0,0,7.1,Chicago
2025-06-07,68.9,54.8,61.9,0,0,7.9,Chicago
2025-06-08,78.6,57.2,66.4,0.15,0,13.5,Chicago
2025-06-09,71.8,56.1,63.1,0.35,0,12.8,Chicago
2025-06-10,78.5,55.8,66.6,0,0,12.3,Chicago
2025-06-11,91.6,62.9,77.4,0,0,13.3,Chicago
2025-06-12,79.7,61.7,70.7,0.008,0,8,Chicago
2025-06-13,71.3,59.7,65.5,0.098,0,8,Chicago
2025-06-14,68.4,59.1,62.6,0,0,7.7,Chicago
2025-06-15,74.9,58,65.1,0,0,6.6,Chicago
2025-06-16,82.4,60.8,71.8,0,0,8.3,Chicago
2025-06-17,92.3,70,80,0.106,0,11.1,Chicago
2025-06-18,76.5,65.4,71.4,1.571,0,7.6,Chicago
2025-06-19,78.3,65.7,70.4,0.413,0,9.9,Chicago
2025-06-20,81.1,66.7,73.9,0,0,12.2,Chicago
2025-06-21,91.7,74.2,82.7,0,0,16.1,Chicago
2025-06-22,93.7,78.3,86.1,0,0,14,Chicago
2025-06-23,96.1,78.6,87.5,0,0,14.6,Chicago
2025-06-24,95.4,73.1,82.1,0.386,0,8.5,Chicago
2025-06-25,78.7,69.6,73.6,0.11,0,5.9,Chicago
2025-06-26,87.2,75.7,81,0.295,0,8.5,Chicago
2025-06-27,84.7,75.8,79.3,0.079,0,12.6,Chicago
2025-06-28,77.8,68.4,73.3,0,0,5.9,Chicago
2025-06-29,87.6,71.2,78.7,0,0,6.4,Chicago
2025-06-30,87.4,71.8,78.3,0.028,0,6.6,Chicago
2025-07-01,81.4,69,76.3,0,0,7.6,Chicago
2025-07-02,90.1,69.8,80.2,0,0,7.7,Chicago
2025-07-03,89.2,72.5,81.1,0,0,7.7,Chicago
2025-07-04,87,72.1,79.7,0.496,0,5.7,Chicago
2025-07-05,92.9,75.4,84.6,0,0,13.4,Chicago
2025-07-06,83.8,68.4,77.9,0.24,0,11,Chicago
2025-07-07,72.4,66.3,69.3,0.004,0,9.3,Chicago
2025-07-08,88.1,67.3,76.4,0.059,0,6.6,Chicago
2025-07-09,78.9,68.7,72.1,0.303,0,8.3,Chicago
2025-07-10,78.7,66.8,72.6,0.067,0,7.1,Chicago
2025-07-11,87.8,70.2,76.6,0.795,0,12.2,Chicago
2025-07-12,82.8,72.1,77.4,0.012,0,9.9,Chicago
2025-07-13,80.8,68.9,74.9,0.004,0,5.9,Chicago
2025-07-14,83.5,65,74.6,0,0,4.5,Chicago
2025-07-15,87.1,70.3,79.1,0.024,0,7,Chicago
2025-07-16,92,73.8,81.1,0.11,0,12.6,Chicago
2025-07-17,76.9,63.6,68.1,0.016,0,12.3,Chicago
2025-07-18,75.8,62.1,69.5,0,0,6.9,Chicago
2025-07-19,83.4,70.7,75.8,0.126,0,11,Chicago
2025-07-20,75.7,68.2,71.6,0.272,0,9.3,Chicago
2025-07-21,76.9,68.2,71.6,0,0,8.3,Chicago
2025-07-22,84.1,68.7,75.7,0,0,9.7,Chicago
2025-07-23,92.7,71.1,81.5,0,0,11,Chicago
2025-07-24,95,77.5,84.2,0.055,0,12.3,Chicago
2025-07-25,81.1,72.9,76.2,0.173,0,7.4,Chicago
2025-07-26,83.6,72.6,76.6,0.154,0,8,Chicago
2025-07-27,84.2,72.7,78.1,0.016,0,6.5,Chicago
2025-07-28,85.1,75.9,79.4,0.059,0,6.2,Chicago
2025-07-29,89.9,71.6,80.2,0,0,7.3,Chicago
2025-07-30,77.2,68,73.6,0.72,0,12.8,Chicago
2025-07-31,69.5,65.8,67.5,0.331,0,14,Chicago
2025-08-01,71.6,64.8,67.9,0,0,10.8,Chicago
2025-08-02,74.5,63.8,69,0,0,6.2,Chicago
2025-08-03,74.6,62.1,69.8,0,0,7.5,Chicago
2025-08-04,75.8,67.6,71.9,0.008,0,7.8,Chicago
2025-08-05,77,69.2,72.9,0,0,7.3,Chicago
2025-08-06,83.2,67.1,74.9,0,0,9.1,Chicago
2025-08-07,86.6,70.8,77.8,0.059,0,6.1,Chicago
2025-08-08,91.8,73.3,82.2,0,0,10.7,Chicago
2025-08-09,92.5,75.3,83.7,0,0,13,Chicago
2025-08-10,90.4,76,82.6,0.02,0,11.6,Chicago
2025-08-11,89,73,80.1,0.22,0,10.9,Chicago
2025-08-12,84.9,70.5,75.4,0.524,0,7.6,Chicago
2025-08-13,79.7,71,74.8,0,0,7.1,Chicago
2025-08-14,79.2,67.5,73.9,0,0,6.7,Chicago
2025-08-15,90.5,68.6,79.9,0,0,6.9,Chicago
2025-08-16,92.8,76.3,83.2,0,0,10.4,Chicago
2025-08-17,78.9,71.2,75.6,0.012,0,9,Chicago
2025-08-18,84.2,71.1,76.1,0.276,0,8.8,Chicago
2025-08-19,75.7,71.2,73.3,0.343,0,13.1,Chicago
2025-08-20,72,69,70.5,0.016,0,10.8,Chicago
2025-08-21,72.8,67.6,70,0.02,0,9.4,Chicago
2025-08-22,78.1,64.2,71.9,0,0,5.7,Chicago
2025-08-23,81.9,67.5,73.5,0.024,0,11.9,Chicago
2025-08-24,74.2,60.3,67.3,0,0,11.8,Chicago
2025-08-25,70,56.5,63.8,0,0,9.3,Chicago
2025-08-26,71.5,56,64.1,0.004,0,7.8,Chicago
2025-08-27,76.2,56.8,66.4,0,0,10.3,Chicago
2025-08-28,73.8,60.9,66.2,0.118,0,9.1,Chicago
2025-08-29,65.8,59.2,63,0.024,0,8,Chicago
2025-08-30,70.6,61,65.5,0.008,0,5.7,Chicago
2025-08-31,72.8,59,66.2,0,0,7.5,Chicago
